Exchange,Symbol,Shortname,Longname,Sector,Industry,Currentprice,Marketcap,Ebitda,Revenuegrowth,City,State,Country,Fulltimeemployees,Longbusinesssummary,Weight,Total ESG Risk score,Environment Risk Score,ESG Risk Level,Controversy Level,ISO3,country,gain_score,vulnerability_score,readiness_score,risk_label,sector_encoded,env_share,climate_gap,esg_per_marketcap,high_carbon_sector,profitability_ratio,norm_vulnerability,norm_carbon_sector,norm_esg,norm_readiness_inv,norm_profit_inv,climate_credit_risk_score,climate_risk_tier,risk_target
NMS,STX,Seagate Technology Holdings PLC,Seagate Technology Holdings plc,Technology,Computer Hardware,87.31,18468683776,1211000064.0,0.491,Singapore,,Singapore,30000.0,"Seagate Technology Holdings plc engages in the provision of data storage technology and infrastructure solutions in Singapore, the United States, the Netherlands, and internationally. The company offers mass capacity storage products, including enterprise nearline hard disk drives (HDDs), enterprise nearline solid state drives (SSDs), enterprise nearline systems, video and image HDDs, and network-attached storage drives. It also offers legacy applications comprising Mission Critical HDDs and SSDs; external storage solutions under the Seagate Ultra Touch, One Touch, Expansion, and Basics product lines, as well as under the LaCie brand name; desktop drives for personal computers and workstation applications; notebook drives traditional notebooks, convertible systems, and external storage applications, DVR HDDs for video streaming applications, and gaming SSDs for gaming rigs. In addition, the company provides Lyve edge-to-cloud mass capacity platform, that includes modular hardware and software to support enterprises' on-premise and cloud storage infrastructure needs. It sells its products primarily to original equipment manufacturers, distributors, and retailers. The company was founded in 1978 and is based in Singapore.",0.0003322749738397,10.7,1.6,Low,Low Controversy Level,SGP,Singapore,70.5715560176398,0.38869248799521,0.800123608348007,1,9,0.14953271028037385,-0.411431120352797,0.5793590994234585,0,0.06557045854960661,1.0,0.0,0.10404624277456648,4.440892098500626e-16,0.8988746127156331,0.3711013341039333,Low,0
NYQ,MAA,Mid-America Apartment Communiti,"Mid-America Apartment Communities, Inc.",Real Estate,REIT - Residential,153.4,18401249280,1247618048.0,0.017,Germantown,TN,United States,2427.0,"MAA, an S&P 500 company, is a real estate investment trust (REIT) focused on delivering full-cycle and superior investment performance for shareholders through the ownership, management, acquisition, development and redevelopment of quality apartment communities primarily in the Southeast, Southwest and Mid-Atlantic regions of the United States. As of June 30, 2024, MAA had ownership interest in 103,614 apartment units, including communities currently in development, across 16 states and the District of Columbia.",0.0003310617419892,13.1,3.9,Low,Low Controversy Level,USA,United States,66.7646656881949,0.312019243435194,0.647312557199093,1,8,0.29770992366412213,-0.335293313763899,0.7119081862685358,0,0.06780072532118862,0.4421087602450484,0.0,0.17341040462427748,0.765553795034871,0.8954350059778968,0.3669268813015657,Low,0
NYQ,FDS,FactSet Research Systems Inc.,FactSet Research Systems Inc.,Financial Services,Financial Data & Stock Exchanges,483.52,18368344064,831163008.0,0.049,Norwalk,CT,United States,12398.0,"FactSet Research Systems Inc., together with its subsidiaries, operates as a financial digital platform and enterprise solutions provider for the investment community worldwide. The company provides workstations, portfolio analytics, and enterprise data solutions, as well as managed services for supporting data, performance, risk, and reporting workflows. It offers subscription-based financial data and market intelligence on securities, companies, industries, and people that enable clients to research investment ideas, as well as analyze, monitor, and manage their portfolios. The company provides its services through its configurable desktop and mobile platform, data feeds, cloud-based digital solutions, and application programming interfaces. It serves investment professionals, including institutional asset managers, bankers, wealth managers, asset owners, partners, hedge funds, corporate users, and private equity and venture capital professionals. The company was founded in 1978 and is headquartered in Norwalk, Connecticut.",0.0003304697355464,18.4,4.3,Low,Low Controversy Level,USA,United States,66.7646656881949,0.312019243435194,0.647312557199093,1,5,0.23369565217391305,-0.335293313763899,1.0017233962892738,0,0.04524975169803091,0.4421087602450484,0.0,0.3265895953757225,0.765553795034871,0.930214020670254,0.4163585399962349,Medium,1
NYQ,NRG,"NRG Energy, Inc.","NRG Energy, Inc.",Utilities,Utilities - Independent Power Producers,90.45,18322094080,2192999936.0,-0.091,Houston,TX,United States,18131.0,"NRG Energy, Inc., together with its subsidiaries, operates as an energy and home services company in the United States and Canada. It operates through Texas; East; West/Services/Other; Vivint Smart Home; and Corporate Activities segments. The company produces and sells electricity generated using coal, oil, solar, and battery storage; natural gas; and a cloud-based home platform, including hardware, software, sales, installation, customer service, technical support, and professional monitoring solutions. It offers retail electricity and energy management, line and surge protection products, HVAC installation, repair and maintenance, home protection products, carbon offsets, back-up power stations, portable power, portable solar, and portable lighting; retail services comprising demand response, commodity sales, energy efficiency, and energy management solutions; and system power, distributed generation, renewable and low-carbon products, carbon management and specialty services, backup generation, storage and distributed solar, and energy advisory services. In addition, the company trades in power, natural gas, and related commodities; environmental products; weather products; and financial products, including forwards, futures, options, and swaps. It offers its products and services under the NRG, Reliant, Direct Energy, Green Mountain Energy, and Vivint. It serves residential, commercial, government, industrial, and wholesale customers. NRG Energy, Inc. was founded in 1989 and is headquartered in Houston, Texas.",0.0003296376398535,32.0,16.8,High,Moderate Controversy Level,USA,United States,66.7646656881949,0.312019243435194,0.647312557199093,3,10,0.525,-0.335293313763899,1.7465252530784954,1,0.11969155525698512,0.4421087602450484,1.0,0.7196531791907514,0.765553795034871,0.8154068898134397,0.7227969020550622,Critical,3
NYQ,BBY,"Best Buy Co., Inc.","Best Buy Co., Inc.",Consumer Cyclical,Specialty Retail,85.55,18290247680,2673999872.0,-0.031,Richfield,MN,United States,85000.0,"Best Buy Co., Inc. engages in the retail of technology products in the United States, Canada, and international. Its stores provide computing and mobile phone products, such as desktops, notebooks, and peripherals; mobile phones comprising related mobile network carrier commissions; networking products; tablets covering e-readers; smartwatches; and consumer electronics consisting of digital imaging, health and fitness products, portable audio comprising headphones and portable speakers, and smart home products, as well as home theaters, which includes home theater accessories, soundbars, and televisions. The company's stores also offer appliances, such as dishwashers, laundry, ovens, refrigerators, blenders, coffee makers, vacuums, and personal care; entertainment products consisting of drones, peripherals, movies, and toys, as well as hardware and software, and virtual reality and other software products; and other products, such as baby, food and beverage, luggage, outdoor living, and sporting goods. In addition, it provides delivery, installation, memberships, repair, set-up, technical support, health-related, and warranty-related services. The company offers its products through stores and websites under the Best Buy, Best Buy Ads, Best Buy Business, Best Buy Health, Buy Mobile, CST, Current Health, Geek Squad, Lively, Magnolia, Pacific Kitchen, Home, TechLiquidators, and Yardbird brands, as well as domain names comprising bestbuy.com, currenthealth.com, lively.com, techliquidators.com, yardbird.com, and bestbuy.ca. The company was formerly known as Sound of Music, Inc. Best Buy Co., Inc. was incorporated in 1966 and is headquartered in Richfield, Minnesota.",0.0003290646828493,15.9,2.4,Low,Moderate Controversy Level,USA,United States,66.7646656881949,0.312019243435194,0.647312557199093,1,2,0.1509433962264151,-0.335293313763899,0.8693157292444057,0,0.14619812256145456,0.4421087602450484,0.0,0.254335260115607,0.765553795034871,0.7745274001234946,0.3791135773635243,Low,0
NYQ,SNA,Snap-On Incorporated,Snap-on Incorporated,Industrials,Tools & Accessories,343.65,18038120448,1480000000.0,-0.005,Kenosha,WI,United States,13200.0,"Snap-on Incorporated manufactures and markets tools, equipment, diagnostics, and repair information and systems solutions for professional users worldwide. It operates through Commercial & Industrial Group, Snap-on Tools Group, Repair Systems & Information Group, and Financial Services segments. The company provides hand tools, including wrenches, sockets, ratchet wrenches, pliers, screwdrivers, punches and chisels, saws and cutting tools, pruning tools, torque measuring instruments, and other related products; power tools, such as cordless, pneumatic, and hydraulic and corded tools; and tool storage products comprising tool chests, roll cabinets, and other products. It provides handheld and computer-based diagnostic products, service and repair information products, diagnostic software solutions, electronic parts catalogs, business management systems and services, point-of-sale systems, integrated systems for vehicle service shops, original equipment manufacturer purchasing facilitation services, and warranty management systems and analytics; and engineered solutions. In addition, the company offers solutions for the service of vehicles and industrial equipment that include wheel alignment equipment, wheel balancers, tire changers, vehicle lifts, test lane equipment, collision repair equipment, vehicle air conditioning service equipment, brake service equipment, fluid exchange equipment, transmission troubleshooting equipment, safety testing equipment, battery chargers, and hoists, as well as after-sales support services and training programs. Further, it provides financing programs to facilitate the sales of its products and support its franchise business. It serves the aviation and aerospace, agriculture, infrastructure construction, government and military, mining, natural resources, power generation, and technical education industries. Snap-on Incorporated was incorporated in 1920 and is headquartered in Kenosha, Wisconsin.",0.0003245285951436,30.5,9.0,High,Moderate Controversy Level,USA,United States,66.7646656881949,0.312019243435194,0.647312557199093,3,7,0.29508196721311475,-0.335293313763899,1.6908635291534337,1,0.08204845977531416,0.4421087602450484,1.0,0.6763005780346821,0.765553795034871,0.8734615792783071,0.7155965906547281,Critical,3
NYQ,L,Loews Corporation,Loews Corporation,Financial Services,Insurance - Property & Casualty,83.19,18017040384,3233999872.0,0.138,New York,NY,United States,12280.0,"Loews Corporation provides commercial property and casualty insurance in the United States and internationally. The company offers specialty insurance products, such as management and professional liability, and other coverage products; surety and fidelity bonds; property insurance products that include standard and excess property, marine and boiler, and machinery coverages; and casualty insurance products, such as workers' compensation, general and product liability, and commercial auto, surplus, and umbrella coverages. It also provides loss-sensitive insurance programs; and warranty, risk management, information, and claims administration services. The company markets its insurance products and services through independent agents, brokers, and managing general underwriters. In addition, the company is involved in the transportation and storage of natural gas and natural gas liquids, and hydrocarbons through natural gas pipelines covering approximately 13,455 miles of interconnected pipelines; 855 miles of NGL pipelines in Louisiana and Texas; 14 underground storage fields with an aggregate gas capacity of approximately 199.5 billion cubic feet of natural gas; and eleven salt dome caverns and related brine infrastructure for providing brine supply services. Further, the company operates a chain of 25 hotels; and develops, manufactures, and markets a range of extrusion blow-molded and injection molded plastic containers for customers in the pharmaceutical, dairy, household chemicals, food/nutraceuticals, industrial/specialty chemicals, and water and beverage/juice industries, as well as manufactures commodity and differentiated plastic resins from recycled plastic materials. Loews Corporation was incorporated in 1969 and is headquartered in New York, New York.",0.0003241493381376,16.4,0.6,Low,Moderate Controversy Level,USA,United States,66.7646656881949,0.312019243435194,0.647312557199093,1,5,0.03658536585365854,-0.335293313763899,0.9102493889375964,0,0.17949673215318693,0.4421087602450484,0.0,0.26878612716763,0.765553795034871,0.7231729507955652,0.3783133925463383,Low,0
NMS,PFG,Principal Financial Group Inc,"Principal Financial Group, Inc.",Financial Services,Asset Management,77.3,17680521216,-15100000.0,-0.345,Des Moines,IA,United States,19800.0,"Principal Financial Group, Inc. provides retirement, asset management, and insurance products and services to businesses, individuals, and institutional clients worldwide. The company operates through Retirement and Income Solutions, Principal Asset Management, and Benefits and Protection segments. The Retirement and Income Solutions segment provides retirement, and related financial products and services. It offers products and services for defined contribution plans, including 401(k) and 403(b) plans, defined benefit plans, nonqualified executive benefit plans, employee stock ownership plans, equity compensation, and pension risk transfer services; individual retirement accounts; investment only products; and mutual funds, individual variable annuities, registered index-linked annuities, and bank products, as well as trust and custody services. The Principal Asset Management segment provides equity, fixed income, real estate, and other alternative investments, as well as asset allocation, stable value management, and other structured investment strategies. It also offers pension accumulation products and services, mutual funds, asset management, income annuities, and life insurance accumulation products, as well as voluntary savings plans in Brazil, Chile, Mexico, Asia, China, Hong Kong Special Administrative Region, and Southeast Asia. The Benefits and Protection segment provides specialty benefits, such as group dental and vision insurance, group life insurance, and group and individual disability insurance, as well as administers group dental, disability, and vision benefits; and individual life insurance products comprising universal, variable universal, indexed universal, and term life insurance products. It also offers insurance solutions for small and medium-sized businesses and their owners, as well as employees. Principal Financial Group, Inc. was founded in 1879 and is based in Des Moines, Iowa.",0.0003180949327939,14.2,0.8,Low,Low Controversy Level,USA,United States,66.7646656881949,0.312019243435194,0.647312557199093,1,5,0.05633802816901409,-0.335293313763899,0.8031437437008192,0,-0.0008540472204142514,0.4421087602450484,0.0,0.2052023121387283,0.765553795034871,1.0,0.38692095295811124,Low,0
NMS,STLD,"Steel Dynamics, Inc.","Steel Dynamics, Inc.",Basic Materials,Steel,115.69,17613223936,2689149952.0,-0.054,Fort Wayne,IN,United States,12600.0,"Steel Dynamics, Inc., together with its subsidiaries, operates as a steel producer and metal recycler in the United States. The Steel Operations segment offers hot rolled, cold rolled, and coated steel products; parallel flange beams and channel sections, flat bars, large unequal leg angles, and reinforcing steel bars, as well as standard strength carbon, intermediate alloy hardness, and premium grade rail products; engineered special-bar-quality products, merchant-bar-quality products, and other engineered round steel bars; channels, angles, flats, merchant rounds, and reinforcing steel bars; and specialty shapes and light structural steel products. This segment also engages in turning, polishing, straightening, chamfering, precision saw-cutting, and heat treating of bar products. Its products are used in construction, automotive, manufacturing, transportation, heavy and agriculture equipment, and pipe and tube markets. The Metals Recycling Operations segment is involved in the ferrous and nonferrous scrap metal processing, transportation, marketing, brokerage, and scrap management services. Its ferrous products include heavy melting steel, busheling, bundled scrap, shredded scrap, steel turnings, and cast-iron products; and nonferrous products comprise aluminum, brass, copper, stainless steel, and other nonferrous metals. The Steel Fabrication Operations segment produces steel non-residential building components, such as steel joists, girders, trusses, and steel deck products for non-residential steel fabricators, metal building companies, general construction contractors, developers, owners, brokers, and governmental entities, as well as e-commerce warehouses, data centers, metal buildings, and education and commercial building projects. The Aluminum Operations segment offers recycled aluminum flat rolled products. The company also exports its products. Steel Dynamics, Inc. was founded in 1993 and is headquartered in Fort Wayne, Indiana.",0.0003168841696327,33.0,10.6,High,Low Controversy Level,USA,United States,66.7646656881949,0.312019243435194,0.647312557199093,3,0,0.3212121212121212,-0.335293313763899,1.8735922577212385,1,0.1526778948460194,0.4421087602450484,1.0,0.7485549132947977,0.765553795034871,0.7645340357901433,0.7263801368839464,Critical,3
NMS,TRMB,Trimble Inc.,Trimble Inc.,Technology,Scientific & Technical Instruments,71.64,17495060480,737699968.0,-0.085,Westminster,CO,United States,12700.0,"Trimble Inc. provides technology solutions that enable professionals and field mobile workers to enhance or transform their work processes worldwide. The company's Buildings and Infrastructure segment offers field and office software for project design and visualization; systems to guide and control construction equipment; software for 3D design and data sharing; systems to monitor, track, and manage assets, equipment, and workers; software to share and communicate data; program management solutions for construction owners; 3D conceptual design and modeling software; building information modeling software; enterprise resource planning, project management, and project collaboration solutions; integrated site layout and measurement systems; cost estimating, scheduling, and project controls solutions; and applications for sub-contractors and trades. Its Geospatial segment provides surveying and geospatial products, and geographic information systems. The company's Resources and Utilities segment offers precision agriculture products and services, such as guidance and positioning systems, including autonomous steering systems, automated and variable-rate application and technology systems, and information management solutions; manual and automated navigation guidance for tractors and other farm equipment; solutions to automate application of pesticide and seeding; water solutions; and agricultural software. Its Transportation segment offers solutions for long haul trucking and freight shipper markets; mobility solutions comprising route management, safety and compliance, end-to-end vehicle management, video intelligence, and supply chain communications; and fleet and transportation management systems, analytics, routing, mapping, reporting, and predictive modeling solutions. The company was formerly known as Trimble Navigation Limited and changed its name to Trimble Inc. in October 2016. Trimble Inc. was founded in 1978 and is headquartered in Westminster, Colorado.",0.0003147582596476,12.4,3.8,Low,None Controversy Level,USA,United States,66.7646656881949,0.312019243435194,0.647312557199093,1,9,0.30645161290322576,-0.335293313763899,0.7087714851958031,0,0.042166185640988424,0.4421087602450484,0.0,0.1531791907514451,0.765553795034871,0.9349696197408238,0.36481097851600863,Low,0
NYQ,OMC,Omnicom Group Inc.,Omnicom Group Inc.,Communication Services,Advertising Agencies,88.86,17453082624,2420600064.0,0.085,New York,NY,United States,75900.0,"Omnicom Group Inc., together with its subsidiaries, offers advertising, marketing, and corporate communications services. It provides a range of services in the areas of advertising and media, precision marketing, commerce and branding, experiential, execution and support, public relations, and healthcare. The company's services include advertising, branding, content marketing, corporate social responsibility consulting, crisis communications, custom publishing, data analytics, database management, digital/direct marketing and post-production, digital transformation consulting, entertainment marketing, experiential marketing, field marketing, sales support, financial/corporate business-to-business advertising, graphic arts/digital imaging, healthcare marketing and communications, and instore design services. Its services also comprise interactive marketing, investor relations, marketing research, media planning and buying, retail media planning and buying, merchandising and point of sale, mobile marketing, multi-cultural marketing, non-profit marketing, organizational communications, package design, product placement, promotional marketing, public affairs, public relations, retail marketing, retail media and e-commerce, search engine marketing, shopper marketing, social media marketing, and sports and event marketing services. It operates in the North and Latin America, Europe, the Middle East and Africa (EMEA), and the Asia Pacific. The company was incorporated in 1944 and is based in New York, New York.",0.0003140030249393,16.3,0.1,Low,Low Controversy Level,USA,United States,66.7646656881949,0.312019243435194,0.647312557199093,1,1,0.006134969325153374,-0.335293313763899,0.9339324376764034,0,0.13869183548534836,0.4421087602450484,0.0,0.26589595375722547,0.765553795034871,0.786103896680471,0.3837394351117075,Low,0
NYQ,CTRA,Coterra Energy Inc.,Coterra Energy Inc.,Energy,Oil & Gas E&P,23.68,17439016960,3448999936.0,-0.05,Houston,TX,United States,894.0,"Coterra Energy Inc., an independent oil and gas company, engages in the development, exploration, and production of oil, natural gas, and natural gas liquids in the United States. The company's properties include the Marcellus Shale with approximately 186,000 net acres in the dry gas window of the play located in Susquehanna County, Pennsylvania; Permian Basin properties with approximately 296,000 net acres located in west Texas and southeast New Mexico; and Anadarko Basin properties with approximately 182,000 net acres located in Oklahoma. It also operates natural gas and saltwater gathering and disposal systems in Texas. The company sells its natural gas to industrial customers, local distribution companies, oil and gas marketers, major energy companies, pipeline companies, and power generation facilities. Coterra Energy Inc. was incorporated in 1989 and is headquartered in Houston, Texas.",0.0003137499658587,36.1,20.3,High,Moderate Controversy Level,USA,United States,66.7646656881949,0.312019243435194,0.647312557199093,3,4,0.5623268698060941,-0.335293313763899,2.070070812064856,1,0.19777490577083537,0.4421087602450484,1.0,0.8381502890173411,0.765553795034871,0.694983619398146,0.7463037079615097,Critical,3
NYQ,HRL,Hormel Foods Corporation,Hormel Foods Corporation,Consumer Defensive,Packaged Foods,31.68,17392732160,1353831040.0,-0.022,Austin,MN,United States,20000.0,"Hormel Foods Corporation develops, processes, and distributes various meat, nuts, and other food products to retail, foodservice, deli, and commercial customers in the United States and internationally. It operates through three segments: Retail, Foodservice, and International segments. The company provides various perishable products that include fresh meats, frozen items, refrigerated meal solutions, sausages, hams, guacamoles, and bacons; and shelf-stable products comprising canned luncheon meats, nut butters, snack nuts, chili, shelf-stable microwaveable meals, hash, stews, tortillas, salsas, tortilla chips, nutritional food supplements, and others. It sells its products under the HORMEL, ALWAYS TENDER, APPLEGATE, AUSTIN BLUES, BACON 1, BLACK LABEL, BREAD READY, BURKE, CAFÉ H, CERATTI, CHI-CHI'S, COLUMBUS, COMPLEATS, CORN NUTS, CURE 81, DAN'S PRIZE, DI LUSSO, DINTY MOORE, DON MIGUEL, DOÑA MARIA, EMBASA, FAST N EASY, FIRE BRAISED, FONTANINI, HAPPY LITTLE PLANTS, HERDEZ, HORMEL GATHERINGS, HORMEL SQUARE TABLE, HORMEL VITAL CUISINE, HOUSE OF TSANG, JENNIE-O, JUSTIN'S, LA VICTORIA, LAYOUT, LLOYD'S, MARY KITCHEN, MR. PEANUT, NATURAL CHOICE, NUT-RITION, OLD SMOKEHOUSE, OVEN READY, PILLOW PACK, PLANTERS, ROSA GRANDE, SADLER'S SMOKEHOUSE, SKIPPY, SPAM, SPECIAL RECIPE, THICK & EASY, VALLEY FRESH, AND WHOLLY brands through sales personnel, independent brokers, and distributors. The company was formerly known as Geo. A. Hormel & Company and changed its name to Hormel Foods Corporation in January 1995. Hormel Foods Corporation was founded in 1891 and is headquartered in Austin, Minnesota.",0.0003129172437819,30.0,13.3,Medium,Significant Controversy Level,USA,United States,66.7646656881949,0.312019243435194,0.647312557199093,2,3,0.44333333333333336,-0.335293313763899,1.724858390506026,0,0.07783889428904998,0.4421087602450484,0.0,0.661849710982659,0.765553795034871,0.879953739765111,0.5119105465878016,High,2
NYQ,ARE,Alexandria Real Estate Equities,"Alexandria Real Estate Equities, Inc.",Real Estate,REIT - Office,99.17,17331146752,1905123968.0,0.109,Pasadena,CA,United States,568.0,"Alexandria Real Estate Equities, Inc. (NYSE: ARE), an S&P 500® company, is a best-in-class, mission-driven life science REIT making a positive and lasting impact on the world. As the pioneer of the life science real estate niche since our founding in 1994, Alexandria is the preeminent and longest-tenured owner, operator, and developer of collaborative life science mega campuses in AAA innovation cluster locations, including Greater Boston, the San Francisco Bay Area, San Diego, Seattle, Maryland, Research Triangle, and New York City. Alexandria has a total market capitalization of $34.4 billion and an asset base in North America of 74.1 million SF as of March 31, 2024, which includes 42.2 million RSF of operating properties, 5.3 million RSF of Class A/A+ properties undergoing construction and one committed near-term project expected to commence construction in the next two years, 2.5 million RSF of priority anticipated development and redevelopment projects, and 24.1 million SF of future development projects. Alexandria has a longstanding and proven track record of developing Class A/A+ properties clustered in life science mega campuses that provide our innovative tenants with highly dynamic and collaborative environments that enhance their ability to successfully recruit and retain world-class talent and inspire productivity, efficiency, creativity, and success. Alexandria also provides strategic capital to transformative life science companies through our venture capital platform. We believe our unique business model and diligent underwriting ensure a high-quality and diverse tenant base that results in higher occupancy levels, longer lease terms, higher rental income, higher returns, and greater long-term asset value.",0.0003118092444204,13.9,3.9,Low,None Controversy Level,USA,United States,66.7646656881949,0.312019243435194,0.647312557199093,1,8,0.2805755395683453,-0.335293313763899,0.8020242514186751,0,0.1099248650571925,0.4421087602450484,0.0,0.19653179190751446,0.765553795034871,0.8304694705973342,0.3673667439484805,Low,0
NMS,JBHT,"J.B. Hunt Transport Services, I","J.B. Hunt Transport Services, Inc.",Industrials,Integrated Freight & Logistics,170.23,17164290048,1577556992.0,-0.03,Lowell,AR,United States,34718.0,"J.B. Hunt Transport Services, Inc. provides surface transportation, delivery, and logistic services in the United States. It operates through five segments: Intermodal (JBI), Dedicated Contract Services (DCS), Integrated Capacity Solutions (ICS), Final Mile Services (FMS), and Truckload (JBT). The JBI segment offers intermodal freight solutions. It operates 118,171 pieces of company-owned trailing equipment; owns and maintains its chassis fleet of 100,825 units; and manages a fleet of 5,944 company-owned tractors, 436 independent contractor trucks, and 7,567 company drivers. The DCS segment designs, develops, and executes supply chain solutions that support various transportation networks. As of December 31, 2023, it operated 12,574 company-owned trucks, 674 customer-owned trucks, and 4 contractor trucks. The company also operates 27,194 owned pieces of trailing equipment and 5,406 customer-owned trailers. The ICS segment provides freight brokerage and transportation logistics solutions; flatbed, refrigerated, expedited, and less-than-truckload, as well as dry-van and intermodal solutions; online multimodal marketplace; and logistics management for customers to outsource their transportation functions. The FMS segment offers delivery services through 1,166 company-owned trucks, 225 customer-owned trucks, and 20 independent contractor trucks; and 1,212 owned pieces of trailing equipment and 102 customer-owned trailers. The JBT segment provides dry-van freight services by utilizing tractors and trailers operating over roads and highways through 27 company-owned tractors and 13,561 company-owned trailers. It also transports or arranges for the transportation of freight, such as general merchandise, specialty consumer items, appliances, forest and paper products, food and beverages, building materials, soaps and cosmetics, automotive parts, agricultural products, electronics, and chemicals. The company was incorporated in 1961 and is headquartered in Lowell, Arkansas.",0.0003088072813336,14.8,3.3,Low,Low Controversy Level,USA,United States,66.7646656881949,0.312019243435194,0.647312557199093,1,7,0.22297297297297294,-0.335293313763899,0.8622552962349008,1,0.09190924807191886,0.4421087602450484,1.0,0.2225433526011561,0.765553795034871,0.8582538766408626,0.5779486527609259,High,2
NMS,GEN,Gen Digital Inc.,Gen Digital Inc.,Technology,Software - Infrastructure,27.83,17151517696,1808999936.0,0.031,Tempe,AZ,United States,3400.0,"Gen Digital Inc. engages in the provision of cyber safety solutions for consumers in the United States, Canada, Latin America, Europe, the Middle East, Africa, the Asia Pacific, and Japan. The company offers security and performance products under Norton, Avast, Avira, AVG, and CCleaner brands that provide real-time protection and maintenance for PCs, Macs, and mobile devices against malware, viruses, adware, and other online threats. It also provides identity protection solutions, including LifeLock Identity Theft Protection, Avast and AVG Secure Identity, Norton Identity Theft Protection, and Dark Web Monitoring for monitoring of credit reports, financial accounts, the dark web, and social media accounts to help safeguard customers' personal information. In addition, the company offers Virtual Private Network (VPN) solutions under Norton, Avast and AVG brands to enhance security and online privacy that allows customers to securely transmit and access private information, such as passwords, bank details, and credit card numbers, when using public Wi-Fi on PCs, Macs, and mobile iOS and Android devices; AntiTrack and Secure Browser products which helps to keep personal information and browsing activity anonymous while browsing online; and Privacy Monitor Assistant and BreachGuard products for removing customers' data from public data broker sites; and ReputationDefender, a white glove service that helps customers manage all aspects of their personal branding online, including search results, social media sites, and overall web presence. It markets and sells its products and related services through retailers, telecom service providers, hardware original equipment manufacturers, and employee benefit providers, as well as e-commerce platform. The company was formerly known as NortonLifeLock Inc. and changed its name to Gen Digital Inc. in November 2022. Gen Digital Inc. was founded in 1982 and is headquartered in Tempe, Arizona.",0.0003085774905711,16.9,3.3,Low,Moderate Controversy Level,USA,United States,66.7646656881949,0.312019243435194,0.647312557199093,1,9,0.1952662721893491,-0.335293313763899,0.9853355428681009,0,0.10547171207023194,0.4421087602450484,0.0,0.28323699421965315,0.765553795034871,0.8373373014834372,0.3940650877307324,Medium,1
NYQ,DGX,Quest Diagnostics Incorporated,Quest Diagnostics Incorporated,Healthcare,Diagnostics & Research,153.1,17088257024,1804999936.0,0.084,Secaucus,NJ,United States,50000.0,"Quest Diagnostics Incorporated provides diagnostic testing and services in the United States and internationally. The company develops and delivers diagnostic information services, such as routine, non-routine and advanced clinical testing, anatomic pathology testing, and other diagnostic information services. It offers diagnostic information services primarily under the Quest Diagnostics brand, as well as under the AmeriPath, Dermpath Diagnostics, ExamOne, and Quanum brands to physicians, hospitals, patients and consumers, health plans, government agencies, employers, retailers, pharmaceutical companies and insurers, and accountable care organizations through a network of laboratories, patient service centers, phlebotomists in physician offices, call centers and mobile phlebotomists, nurses, and other health and wellness professionals. The company also provides risk assessment services for the life insurance industry; and healthcare organizations and clinicians information technology solutions. Quest Diagnostics Incorporated was founded in 1967 and is headquartered in Secaucus, New Jersey.",0.000307439351092,21.2,0.1,Medium,Significant Controversy Level,USA,United States,66.7646656881949,0.312019243435194,0.647312557199093,2,6,0.004716981132075472,-0.335293313763899,1.2406180437375893,0,0.10562808912956576,0.4421087602450484,0.0,0.40751445086705196,0.765553795034871,0.8370961305196021,0.43132420762856855,Medium,1
NYQ,KEY,KeyCorp,KeyCorp,Financial Services,Banks - Regional,17.09,16941026304,3343453568.0,-0.602,Cleveland,OH,United States,16734.0,"KeyCorp operates as the holding company for KeyBank National Association that provides various retail and commercial banking products and services in the United States. It operates in two segments, Consumer Bank and Commercial Bank. The company offers various deposits, investment products and services; commercial leasing, investment management, consumer finance; and personal finance and financial wellness, student loan refinancing, mortgage and home equity, lending, credit card, treasury, business advisory, wealth management, asset management, cash management, portfolio management, and trust and related services to individuals and small and medium-sized businesses. It also provides a suite of banking and capital market products, such as syndicated finance, debt and equity capital market products, commercial payments, equipment finance, commercial mortgage banking, derivatives, foreign exchange, financial advisory, and public finance, as well as commercial mortgage loans to consumer, energy, healthcare, industrial, public sector, real estate, and technology sectors for middle market clients. In addition, the company offers community development financing, securities underwriting, brokerage, and investment banking services. The company was founded in 1849 and is headquartered in Cleveland, Ohio.",0.0003047904842734,21.4,1.6,Medium,Low Controversy Level,USA,United States,66.7646656881949,0.312019243435194,0.647312557199093,2,5,0.07476635514018692,-0.335293313763899,1.2632056414992505,0,0.1973583836069345,0.4421087602450484,0.0,0.41329479768786126,0.765553795034871,0.6956259965611048,0.4189112982789616,Medium,1
